t,periodic_func 
2008,9.424777960783503
2009,9.424777960752376
2010,9.424777960806965
2011,9.424777960775838
2012,9.424777960830426
2013,9.424777960799299
2014,9.424777960768171
2015,9.42477796082276
2016,9.424777960791632
2017,9.424777960760505
2018,9.424777960815092
2019,9.424777960783965
2020,9.424777960752838
2021,9.424777960807427
2022,9.424777960776298
2023,9.42477796083089
2024,9.424777960799759
2025,9.424777960768632
2026,9.424777960823223
2027,9.424777960792094
2028,9.424777960760965
2029,9.424777960815556
2030,9.424777960784429
2031,9.4247779607533
2032,9.424777960807889
2033,9.42477796077676
2034,9.424777960831351
2035,9.424777960800222
2036,9.424777960769093
2037,9.424777960823683
2038,9.424777960792555
2039,9.424777960761427
2040,9.424777960816018
2041,9.424777960784889
2042,9.424777960753762
2043,9.42477796080835
2044,9.424777960777224
2045,9.424777960831811
2046,9.424777960800684
2047,9.424777960769555
2048,9.424777960824146
2049,9.424777960793017
2050,9.42477796076189
2051,9.424777960816478
2052,9.42477796078535
2053,9.424777960754223
2054,9.424777960808813
2055,9.424777960777684
2056,9.424777960832275
2057,9.424777960801144
2058,9.424777960770017
2059,9.424777960824608
2060,9.42477796079348
2061,9.42477796076235
2062,9.424777960816941
2063,9.424777960785814
2064,9.424777960754684
2065,9.424777960809275
2066,9.424777960778146
2067,9.424777960832737
2068,9.424777960801608
2069,9.42477796077048
2070,9.424777960825068
2071,9.424777960793941
2072,9.424777960762812
2073,9.424777960817403
2074,9.424777960786274
2075,9.424777960755147
2076,9.424777960809735
2077,9.424777960778608
2078,9.424777960833197
2079,9.42477796080207
2080,9.42477796077094
2081,9.424777960825532
2082,9.424777960794403
2083,9.424777960763274
2084,9.424777960817863
2085,9.424777960786736
2086,9.424777960755609
2087,9.424777960810198
2088,9.42477796077907
2089,9.424777960833659
2090,9.424777960802531
2091,9.424777960771403
2092,9.424777960825994
2093,9.424777960794865
2094,9.424777960763736
2095,9.424777960818327
2096,9.424777960787198
2097,9.424777960756069
2098,9.42477796081066
2099,9.424777960779531
2100,9.424777960834122
2101,9.424777960802993
2102,9.424777960771866
2103,9.424777960826454
2104,9.424777960795327
2105,9.424777960764198
2106,9.424777960818789
2107,9.42477796078766
2108,9.424777960756533
2109,9.42477796081112
2110,9.424777960779993
2111,9.424777960834582
2112,9.424777960803455
2113,9.424777960772326
2114,9.424777960826917
2115,9.424777960795787
2116,9.42477796076466
2117,9.424777960819249
2118,9.424777960788122
2119,9.424777960756993
2120,9.424777960811584
2121,9.424777960780453
2122,9.424777960835044
2123,9.424777960803917
2124,9.424777960772788
2125,9.42477796082738
2126,9.42477796079625
2127,9.424777960765121
2128,9.42477796081971
2129,9.424777960788584
2130,9.424777960757455
2131,9.424777960812046
2132,9.424777960780917
2133,9.424777960835508
2134,9.424777960804377
2135,9.42477796077325
2136,9.42477796082784
2137,9.424777960796712
2138,9.424777960765583
2139,9.424777960820174
2140,9.424777960789045
2141,9.424777960757918
2142,9.424777960812506
2143,9.424777960781379
2144,9.424777960835968
2145,9.42477796080484
2146,9.424777960773712
2147,9.424777960828303
2148,9.424777960797172
2149,9.424777960766045
2150,9.424777960820634
2151,9.424777960789507
2152,9.424777960758378
2153,9.42477796081297
2154,9.424777960781839
2155,9.42477796083643
2156,9.424777960805303
2157,9.424777960774174
2158,9.424777960828765
2159,9.424777960797636
2160,9.424777960766507
2161,9.424777960821096
2162,9.424777960789969
2163,9.42477796075884
2164,9.424777960813431
2165,9.424777960782302
2166,9.424777960836893
2167,9.424777960805763
2168,9.424777960774636
2169,9.424777960829225
2170,9.424777960798098
2171,9.424777960766969
2172,9.42477796082156
2173,9.42477796079043
2174,9.424777960759302
2175,9.424777960813891
2176,9.424777960782764
2177,9.424777960751637
2178,9.424777960806226
2179,9.424777960775097
2180,9.424777960829687
2181,9.424777960798558
2182,9.42477796076743
2183,9.42477796082202
2184,9.424777960790893
2185,9.424777960759764
2186,9.424777960814353
2187,9.424777960783224
2188,9.424777960752097
2189,9.424777960806688
2190,9.42477796077556
2191,9.42477796083015
2192,9.424777960799021
2193,9.424777960767893
2194,9.424777960822482
2195,9.424777960791355
2196,9.424777960760226
2197,9.424777960814817
2198,9.424777960783688
2199,9.424777960752559
2200,9.424777960807148
2201,9.424777960776021
2202,9.42477796083061
2203,9.424777960799483
2204,9.424777960768354
2205,9.424777960822945
2206,9.424777960791815
2207,9.424777960760688
2208,9.424777960815277
2209,9.42477796078415
2210,9.42477796075302
2211,9.424777960807612
2212,9.424777960776481
2213,9.424777960831072
2214,9.424777960799943
2215,9.424777960768816
2216,9.424777960823405
2217,9.424777960792278
2218,9.42477796076115
2219,9.424777960815739
2220,9.42477796078461
2221,9.424777960753483
2222,9.424777960808074
2223,9.424777960776945
2224,9.424777960831536
2225,9.424777960800405
2226,9.424777960769278
2227,9.424777960823867
2228,9.42477796079274
2229,9.424777960761611
2230,9.424777960816202
2231,9.424777960785073
2232,9.424777960753945
2233,9.424777960808534
2234,9.424777960777407
2235,9.424777960831996
2236,9.424777960800869
2237,9.42477796076974
2238,9.42477796082433
2239,9.4247779607932
2240,9.424777960762073
2241,9.424777960816662
2242,9.424777960785535
2243,9.424777960754406
2244,9.424777960808997
2245,9.424777960777867
2246,9.424777960832458
2247,9.424777960801329
2248,9.424777960770202
2249,9.424777960824791
2250,9.424777960793664
2251,9.424777960762535
2252,9.424777960817124
2253,9.424777960785995
2254,9.424777960754868
2255,9.42477796080946
2256,9.42477796077833
2257,9.424777960832921
2258,9.42477796080179
2259,9.424777960770664
2260,9.424777960825253
2261,9.424777960794126
2262,9.424777960762997
2263,9.424777960817588
2264,9.424777960786457
2265,9.42477796075533
2266,9.42477796080992
2267,9.424777960778792
2268,9.424777960833381
2269,9.424777960802254
2270,9.424777960771126
2271,9.424777960825715
2272,9.424777960794586
2273,9.424777960763459
2274,9.424777960818048
2275,9.42477796078692
2276,9.424777960755792
2277,9.424777960810381
2278,9.424777960779252
2279,9.424777960833843
2280,9.424777960802714
2281,9.424777960771587
2282,9.424777960826177
2283,9.42477796079505
2284,9.42477796076392
2285,9.42477796081851
2286,9.424777960787383
2287,9.424777960756254
2288,9.424777960810845
2289,9.424777960779716
2290,9.424777960834305
2291,9.424777960803176
2292,9.42477796077205
2293,9.424777960826638
2294,9.424777960795511
2295,9.424777960764382
2296,9.424777960818973
2297,9.424777960787843
2298,9.424777960756716
2299,9.424777960811305
2300,9.424777960780178
2301,9.424777960834767
2302,9.42477796080364
2303,9.42477796077251
2304,9.4247779608271
2305,9.424777960795971
2306,9.424777960764844
2307,9.424777960819434
2308,9.424777960788306
2309,9.424777960757178
2310,9.424777960811767
2311,9.424777960780638
2312,9.424777960835229
2313,9.4247779608041
2314,9.424777960772973
2315,9.42477796082756
2316,9.424777960796433
2317,9.424777960765306
2318,9.424777960819895
2319,9.424777960788768
2320,9.42477796075764
2321,9.42477796081223
2322,9.424777960781102
2323,9.42477796083569
2324,9.424777960804562
2325,9.424777960773435
2326,9.424777960828024
2327,9.424777960796897
2328,9.424777960765768
2329,9.424777960820357
2330,9.424777960789228
2331,9.424777960758101
2332,9.42477796081269
2333,9.424777960781563
2334,9.424777960836153
2335,9.424777960805026
2336,9.424777960773895
2337,9.424777960828486
2338,9.424777960797357
2339,9.42477796076623
2340,9.424777960820819
2341,9.424777960789692
2342,9.424777960758563
2343,9.424777960813152
2344,9.424777960782023
2345,9.424777960836614
2346,9.424777960805486
2347,9.424777960774358
2348,9.424777960828946
2349,9.424777960797819
2350,9.424777960766692
2351,9.424777960821281
2352,9.424777960790154
2353,9.424777960759025
2354,9.424777960813616
2355,9.424777960782485
2356,9.424777960837076
2357,9.424777960805947
2358,9.42477796077482
2359,9.42477796082941
2360,9.424777960798282
2361,9.424777960767154
2362,9.424777960821743
2363,9.424777960790614
2364,9.424777960759487
2365,9.424777960814076
2366,9.424777960782949
2367,9.424777960837536
2368,9.42477796080641
2369,9.42477796077528
2370,9.424777960829871
2371,9.424777960798743
2372,9.424777960767615
2373,9.424777960822205
2374,9.424777960791078
2375,9.424777960759949
2376,9.424777960814538
2377,9.424777960783409
2378,9.424777960838
2379,9.424777960806871
2380,9.424777960775744
2381,9.424777960830331
2382,9.424777960799204
2383,9.424777960768077
2384,9.424777960822667
2385,9.42477796079154
2386,9.42477796076041
2387,9.424777960815002
2388,9.42477796078387
2389,9.424777960838462
2390,9.424777960807333
2391,9.424777960776206
2392,9.424777960830795
2393,9.424777960799668
2394,9.424777960768537
2395,9.424777960823128
2396,9.424777960792
2397,9.42477796076087
2398,9.424777960815462
2399,9.424777960784334
2400,9.424777960838922
2401,9.424777960807795
2402,9.424777960776666
2403,9.424777960831257
2404,9.424777960800128
2405,9.424777960769001
2406,9.424777960823588
2407,9.424777960792461
2408,9.424777960761334
2409,9.424777960815923
2410,9.424777960784795
2411,9.424777960839386
2412,9.424777960808257
2413,9.424777960777128
2414,9.424777960831717
2415,9.42477796080059
2416,9.424777960769461
2417,9.424777960824052
2418,9.424777960792925
2419,9.424777960761796
2420,9.424777960816385
2421,9.424777960785256
2422,9.424777960839847
2423,9.424777960808719
2424,9.424777960777591
2425,9.42477796083218
2426,9.424777960801054
2427,9.424777960769923
2428,9.424777960824514
2429,9.424777960793385
2430,9.424777960762256
2431,9.424777960816847
2432,9.42477796078572
2433,9.424777960840308
2434,9.42477796080918
2435,9.424777960778052
2436,9.424777960832643
2437,9.424777960801514
2438,9.424777960770387
2439,9.424777960824974
2440,9.424777960793847
2441,9.42477796076272
2442,9.424777960817309
2443,9.42477796078618
2444,9.424777960755053
2445,9.42477796080964
2446,9.424777960778513
2447,9.424777960833103
2448,9.424777960801975
2449,9.424777960770848
2450,9.424777960825438
2451,9.42477796079431
2452,9.42477796076318
2453,9.42477796081777
2454,9.424777960786642
2455,9.424777960755515
2456,9.424777960810104
2457,9.424777960778977
2458,9.424777960833564
2459,9.424777960802437
2460,9.424777960771308
2461,9.4247779608259
2462,9.42477796079477
2463,9.424777960763642
2464,9.424777960818233
2465,9.424777960787104
2466,9.424777960755977
2467,9.424777960810566
2468,9.424777960779437
2469,9.424777960834028
2470,9.4247779608029
2471,9.424777960771772
2472,9.42477796082636
2473,9.424777960795232
2474,9.424777960764105
2475,9.424777960818695
2476,9.424777960787566
2477,9.424777960756439
2478,9.424777960811026
2479,9.424777960779899
2480,9.424777960834488
2481,9.424777960803361
2482,9.424777960772234
2483,9.424777960826823
2484,9.424777960795696
2485,9.424777960764565
2486,9.424777960819156
2487,9.424777960788028
2488,9.424777960756899
2489,9.42477796081149
2490,9.424777960780363
2491,9.42477796083495
2492,9.424777960803823
2493,9.424777960772694
2494,9.424777960827285
2495,9.424777960796156
2496,9.424777960765027
2497,9.424777960819616
2498,9.42477796078849
2499,9.424777960757362
2500,9.424777960811952
2501,9.424777960780823
2502,9.424777960835414
2503,9.424777960804283
2504,9.424777960773156
2505,9.424777960827745
2506,9.424777960796618
2507,9.424777960765491
2508,9.42477796082008
2509,9.424777960788951
2510,9.424777960757824
2511,9.424777960812412
2512,9.424777960781284
2513,9.424777960835874
2514,9.424777960804747
2515,9.42477796077362
2516,9.424777960828207
2517,9.42477796079708
2518,9.424777960765951
2519,9.424777960820542
2520,9.424777960789413
2521,9.424777960758284
2522,9.424777960812875
2523,9.424777960781748
2524,9.424777960836336
2525,9.424777960805208
2526,9.42477796077408
2527,9.42477796082867
2528,9.424777960797542
2529,9.424777960766413
2530,9.424777960821002
2531,9.424777960789875
2532,9.424777960758748
2533,9.424777960813337
2534,9.424777960782208
2535,9.4247779608368
2536,9.424777960805669
2537,9.424777960774541
2538,9.42477796082913
2539,9.424777960798004
2540,9.424777960766875
2541,9.424777960821466
2542,9.424777960790335
2543,9.424777960759208
2544,9.424777960813797
2545,9.42477796078267
2546,9.42477796083726
2547,9.424777960806132
2548,9.424777960775005
2549,9.424777960829593
2550,9.424777960798465
2551,9.424777960767337
2552,9.424777960821928
2553,9.424777960790799
2554,9.42477796075967
2555,9.424777960814259
2556,9.424777960783132
2557,9.424777960837721
2558,9.424777960806594
2559,9.424777960775465
2560,9.424777960830056
2561,9.424777960798927
2562,9.424777960767798
2563,9.424777960822388
2564,9.42477796079126
2565,9.424777960760133
2566,9.424777960814723
2567,9.424777960783594
2568,9.424777960838183
2569,9.424777960807054
2570,9.424777960775927
2571,9.424777960830516
2572,9.42477796079939
2573,9.42477796076826
2574,9.424777960822851
2575,9.42477796079172
2576,9.424777960760593
2577,9.424777960815183
2578,9.424777960784056
2579,9.424777960838645
2580,9.424777960807518
2581,9.42477796077639
2582,9.424777960830978
2583,9.424777960799851
2584,9.424777960768722
2585,9.424777960823313
2586,9.424777960792184
2587,9.424777960761055
2588,9.424777960815645
2589,9.424777960784517
2590,9.424777960839107
2591,9.42477796080798
2592,9.42477796077685
2593,9.424777960831442
2594,9.424777960800311
2595,9.424777960769184
2596,9.424777960823773
2597,9.424777960792646
2598,9.424777960761517
2599,9.424777960816108
2600,9.42477796078498
2601,9.424777960839569
2602,9.42477796080844
2603,9.424777960777313
2604,9.424777960831902
2605,9.424777960800775
2606,9.424777960769646
2607,9.424777960824235
2608,9.424777960793106
2609,9.424777960847697
2610,9.424777960816568
2611,9.424777960785441
2612,9.424777960754312
2613,9.424777960723185
2614,9.424777960863493
2615,9.424777960832364
2616,9.424777960801237
2617,9.424777960770108
2618,9.424777960738979
2619,9.424777960879286
2620,9.424777960848159
2621,9.42477796081703
2622,9.424777960785903
2623,9.424777960754774
2624,9.424777960723645
2625,9.424777960863954
2626,9.424777960832827
2627,9.424777960801697
2628,9.42477796077057
2629,9.424777960739442
2630,9.42477796087975
2631,9.42477796084862
2632,9.424777960817494
2633,9.424777960786363
2634,9.424777960755236
2635,9.424777960724109
2636,9.424777960864416
2637,9.424777960833287
2638,9.42477796080216
2639,9.424777960771031
2640,9.424777960739904
2641,9.42477796088021
2642,9.424777960849083
2643,9.424777960817954
2644,9.424777960786827
2645,9.424777960755698
2646,9.42477796072457
2647,9.424777960864878
2648,9.42477796083375
2649,9.424777960802622
2650,9.424777960771493
2651,9.424777960740364
2652,9.424777960880672
2653,9.424777960849545
2654,9.424777960818416
2655,9.424777960787289
2656,9.42477796075616
2657,9.42477796072503
2658,9.424777960865338
2659,9.424777960834211
2660,9.424777960803082
2661,9.424777960771955
2662,9.424777960740828
2663,9.424777960881135
2664,9.424777960850006
2665,9.42477796081888
2666,9.424777960787749
2667,9.424777960756622
2668,9.424777960725494
2669,9.424777960865802
2670,9.424777960834673
2671,9.424777960803546
2672,9.424777960772415
2673,9.424777960741288
2674,9.424777960881595
2675,9.424777960850468
2676,9.42477796081934
2677,9.424777960788212
2678,9.424777960757083
2679,9.424777960725955
2680,9.424777960866264
2681,9.424777960835135
2682,9.424777960804008
2683,9.424777960772879
2684,9.42477796074175
2685,9.424777960882057
2686,9.42477796085093
2687,9.424777960819801
2688,9.424777960788674
2689,9.424777960757545
2690,9.424777960726416
2691,9.424777960866724
2692,9.424777960835597
2693,9.424777960804468
2694,9.42477796077334
2695,9.424777960742214
2696,9.42477796088252
2697,9.42477796085139
2698,9.424777960820263
2699,9.424777960789134
2700,9.424777960758007
2701,9.42477796072688
2702,9.424777960867187
2703,9.424777960836058
2704,9.424777960804931
2705,9.4247779607738
2706,9.424777960742674
2707,9.424777960882981
2708,9.424777960851854
2709,9.424777960820725
2710,9.424777960789598
2711,9.424777960758469
2712,9.42477796072734
2713,9.42477796086765
2714,9.42477796083652
2715,9.424777960805393
2716,9.424777960774264
2717,9.424777960743135
2718,9.424777960883443
2719,9.424777960852316
2720,9.424777960821187
2721,9.42477796079006
2722,9.42477796075893
2723,9.424777960727802
2724,9.42477796086811
2725,9.424777960836982
2726,9.424777960805853
2727,9.424777960774726
2728,9.424777960743597
2729,9.424777960883906
2730,9.424777960852776
2731,9.424777960821649
2732,9.42477796079052
2733,9.424777960759393
2734,9.424777960728266
2735,9.424777960868573
2736,9.424777960837442
2737,9.424777960806315
2738,9.424777960775186
2739,9.42477796074406
2740,9.424777960884366
2741,9.42477796085324
2742,9.42477796082211
2743,9.424777960790982
2744,9.424777960759855
2745,9.424777960728726
2746,9.424777960869035
2747,9.424777960837906
2748,9.424777960806779
2749,9.42477796077565
2750,9.424777960744521
2751,9.424777960884828
2752,9.424777960853701
2753,9.424777960822572
2754,9.424777960791445
2755,9.424777960760316
2756,9.424777960729187
2757,9.424777960869495
2758,9.424777960838368
2759,9.424777960807239
2760,9.424777960776112
2761,9.424777960744983
2762,9.42477796088529
2763,9.424777960854161
2764,9.424777960823034
2765,9.424777960791905
2766,9.424777960760778
2767,9.42477796072965
2768,9.424777960869958
2769,9.424777960838828
2770,9.4247779608077
2771,9.424777960776572
2772,9.424777960745445
2773,9.424777960885752
2774,9.424777960854625
2775,9.424777960823494
2776,9.424777960792367
2777,9.42477796076124
2778,9.424777960730111
2779,9.42477796087042
2780,9.424777960839291
2781,9.424777960808164
2782,9.424777960777034
2783,9.424777960745907
2784,9.424777960886214
2785,9.424777960855087
2786,9.424777960823958
2787,9.42477796079283
2788,9.424777960761702
2789,9.424777960730573
2790,9.42477796087088
2791,9.424777960839753
2792,9.424777960808624
2793,9.424777960777497
2794,9.424777960746368
2795,9.424777960886676
2796,9.424777960855547
2797,9.42477796082442
2798,9.42477796079329
2799,9.424777960762164
2800,9.424777960731035
2801,9.424777960871342
2802,9.424777960840213
2803,9.424777960809086
2804,9.424777960777957
2805,9.42477796074683
2806,9.424777960887138
2807,9.42477796085601
2808,9.424777960824882
2809,9.424777960793753
2810,9.424777960762626
2811,9.424777960731497
2812,9.424777960871806
2813,9.424777960840677
2814,9.42477796080955
2815,9.42477796077842
2816,9.424777960747292
2817,9.4247779608876
2818,9.424777960856472
2819,9.424777960825343
2820,9.424777960794216
2821,9.424777960763086
2822,9.424777960731959
2823,9.424777960872266
2824,9.424777960841139
2825,9.42477796081001
2826,9.424777960778883
2827,9.424777960747754
2828,9.424777960716627
2829,9.424777960856932
2830,9.424777960825805
2831,9.424777960794676
2832,9.42477796076355
2833,9.42477796073242
2834,9.424777960872728
2835,9.424777960841599
2836,9.424777960810472
2837,9.424777960779343
2838,9.424777960748216
2839,9.424777960717087
2840,9.424777960857394
2841,9.424777960826267
2842,9.424777960795138
2843,9.424777960764011
2844,9.424777960732882
2845,9.424777960873191
2846,9.42477796084206
2847,9.424777960810934
2848,9.424777960779805
2849,9.424777960748678
2850,9.424777960717549
2851,9.424777960857858
2852,9.424777960826729
2853,9.424777960795602
2854,9.424777960764471
2855,9.424777960733344
2856,9.424777960873651
2857,9.424777960842524
2858,9.424777960811396
2859,9.424777960780268
2860,9.42477796074914
2861,9.42477796071801
2862,9.424777960858318
2863,9.42477796082719
2864,9.424777960796062
2865,9.424777960764935
2866,9.424777960733806
2867,9.424777960874113
2868,9.424777960842984
2869,9.424777960811857
2870,9.424777960780728
2871,9.424777960749601
2872,9.424777960718473
2873,9.42477796085878
2874,9.424777960827653
2875,9.424777960796524
2876,9.424777960765395
2877,9.424777960734268
2878,9.424777960874577
2879,9.424777960843446
2880,9.42477796081232
2881,9.42477796078119
2882,9.424777960750063
2883,9.424777960718934
2884,9.424777960859243
2885,9.424777960828113
2886,9.424777960796986
2887,9.424777960765857
2888,9.42477796073473
2889,9.424777960875037
2890,9.42477796084391
2891,9.424777960812781
2892,9.424777960781654
2893,9.424777960750525
2894,9.424777960719396
2895,9.424777960859704
2896,9.424777960828576
2897,9.424777960797448
2898,9.42477796076632
2899,9.424777960735192
2900,9.424777960875499
2901,9.42477796084437
2902,9.424777960813243
2903,9.424777960782114
2904,9.424777960750987
2905,9.424777960719858
2906,9.424777960860165
2907,9.424777960829038
2908,9.42477796079791
2909,9.42477796076678
2910,9.424777960735653
2911,9.42477796087596
2912,9.424777960844832
2913,9.424777960813705
2914,9.424777960782576
2915,9.424777960751447
2916,9.42477796072032
2917,9.424777960860629
2918,9.424777960829498
2919,9.424777960798371
2920,9.424777960767242
2921,9.424777960736115
2922,9.424777960876423
2923,9.424777960845296
2924,9.424777960814165
2925,9.424777960783038
2926,9.42477796075191
2927,9.424777960720782
2928,9.424777960861089
2929,9.424777960829962
2930,9.424777960798833
2931,9.424777960767706
2932,9.424777960736577
2933,9.424777960876884
2934,9.424777960845756
2935,9.424777960814628
2936,9.4247779607835
2937,9.424777960752373
2938,9.424777960721244
2939,9.424777960861551
2940,9.424777960830424
2941,9.424777960799295
2942,9.424777960768166
2943,9.424777960737039
2944,9.424777960877346
2945,9.424777960846217
2946,9.42477796081509
2947,9.424777960783961
2948,9.424777960752833
2949,9.424777960721705
2950,9.424777960862013
2951,9.424777960830884
2952,9.424777960799757
2953,9.424777960768628
2954,9.424777960737499
2955,9.424777960877808
2956,9.424777960846681
2957,9.42477796081555
2958,9.424777960784423
2959,9.424777960753296
2960,9.424777960722167
2961,9.424777960862475
2962,9.424777960831348
2963,9.424777960800217
2964,9.42477796076909
2965,9.424777960737963
2966,9.42477796087827
2967,9.424777960847141
2968,9.424777960816014
2969,9.424777960784885
2970,9.424777960753758
2971,9.42477796072263
2972,9.424777960862937
2973,9.42477796083181
2974,9.42477796080068
2975,9.424777960769553
2976,9.424777960738425
2977,9.424777960878732
2978,9.424777960847603
2979,9.424777960816476
2980,9.424777960785347
2981,9.424777960754218
2982,9.424777960723091
2983,9.424777960863398
2984,9.42477796083227
2985,9.424777960801142
2986,9.424777960770014
2987,9.424777960738885
2988,9.424777960879192
2989,9.424777960848065
2990,9.424777960816936
2991,9.424777960785809
2992,9.424777960754682
2993,9.424777960723553
2994,9.42477796086386
2995,9.424777960832733
2996,9.424777960801602
2997,9.424777960770475
2998,9.424777960739348
2999,9.424777960879656
3000,9.424777960848527
3001,9.4247779608174
3002,9.424777960786269
3003,9.424777960755142
3004,9.424777960724015
3005,9.424777960864322
3006,9.424777960833195
3007,9.424777960802066
3008,9.424777960770939
3009,9.424777960739808
3010,9.424777960880117
3011,9.424777960848989
3012,9.424777960817861
3013,9.424777960786733
3014,9.424777960755604
3015,9.424777960724477
3016,9.424777960864784
3017,9.424777960833655
3018,9.424777960802528
3019,9.424777960771399
3020,9.42477796074027
3021,9.424777960880578
3022,9.42477796084945
3023,9.424777960818322
3024,9.424777960787194
3025,9.424777960756067
3026,9.424777960724938
3027,9.424777960865244
3028,9.424777960834117
3029,9.424777960802988
3030,9.424777960771861
3031,9.424777960740734
3032,9.424777960881041
3033,9.424777960849912
3034,9.424777960818785
3035,9.424777960787655
3036,9.424777960756527
3037,9.4247779607254
3038,9.424777960865708
3039,9.42477796083458
3040,9.424777960803452
3041,9.424777960772325
3042,9.424777960741194
3043,9.424777960881503
3044,9.424777960850374
3045,9.424777960819247
3046,9.424777960788118
3047,9.42477796075699
3048,9.42477796072586
3049,9.42477796086617
3050,9.42477796083504
3051,9.424777960803914
3052,9.424777960772785
3053,9.424777960741658
3054,9.424777960881963
3055,9.424777960850836
3056,9.424777960819707
3057,9.42477796078858
3058,9.424777960757451
3059,9.424777960726324
3060,9.42477796086663
3061,9.424777960835502
3062,9.424777960804374
3063,9.424777960773246
3064,9.42477796074212
3065,9.424777960882427
3066,9.424777960851296
3067,9.424777960820169
3068,9.42477796078904
3069,9.424777960757913
3070,9.424777960726786
3071,9.424777960867093
3072,9.424777960835966
3073,9.424777960804837
3074,9.424777960773708
3075,9.42477796074258
3076,9.424777960882889
3077,9.42477796085176
3078,9.424777960820633
3079,9.424777960789504
3080,9.424777960758375
3081,9.424777960727246
3082,9.424777960867555
3083,9.424777960836426
3084,9.424777960805299
3085,9.42477796077417
3086,9.424777960743043
3087,9.424777960883349
3088,9.424777960852222
3089,9.424777960821093
3090,9.424777960789966
3091,9.424777960758837
3092,9.42477796072771
3093,9.424777960868015
3094,9.424777960836888
3095,9.42477796080576
3096,9.424777960774632
3097,9.424777960743503
3098,9.424777960883812
3099,9.424777960852682
3100,9.424777960821555
3101,9.424777960790426
3102,9.424777960759299
3103,9.42477796072817
3104,9.424777960868479
3105,9.424777960837352
3106,9.424777960806221
3107,9.424777960775094
3108,9.424777960743965
3109,9.424777960884274
3110,9.424777960853145
3111,9.424777960822018
3112,9.424777960790887
3113,9.42477796075976
3114,9.424777960728631
3115,9.42477796086894
3116,9.424777960837812
3117,9.424777960806685
3118,9.424777960775556
3119,9.424777960744429
3120,9.424777960884734
3121,9.424777960853607
3122,9.424777960822478
3123,9.424777960791351
3124,9.424777960760222
3125,9.424777960729095
3126,9.4247779608694
3127,9.424777960838274
3128,9.424777960807145
3129,9.424777960776018
3130,9.424777960744889
3131,9.424777960885196
3132,9.424777960854067
3133,9.42477796082294
3134,9.424777960791811
3135,9.424777960760684
3136,9.424777960729555
3137,9.424777960869864
3138,9.424777960838735
3139,9.424777960807607
3140,9.42477796077648
3141,9.42477796074535
3142,9.42477796088566
3143,9.42477796085453
3144,9.424777960823404
3145,9.424777960792273
3146,9.424777960761146
3147,9.424777960730017
3148,9.424777960870326
3149,9.424777960839197
3150,9.42477796080807
3151,9.42477796077694
3152,9.424777960745812
3153,9.42477796088612
3154,9.424777960854993
3155,9.424777960823864
3156,9.424777960792737
3157,9.424777960761608
3158,9.42477796073048
3159,9.424777960870786
3160,9.42477796083966
3161,9.42477796080853
3162,9.424777960777403
3163,9.424777960746274
3164,9.424777960886582
3165,9.424777960855453
3166,9.424777960824326
3167,9.424777960793197
3168,9.42477796076207
3169,9.42477796073094
3170,9.424777960871248
3171,9.424777960840121
3172,9.424777960808992
3173,9.424777960777865
3174,9.424777960746736
3175,9.424777960887045
3176,9.424777960855915
3177,9.424777960824787
3178,9.424777960793659
3179,9.424777960762531
3180,9.424777960731403
3181,9.424777960871712
3182,9.424777960840583
3183,9.424777960809456
3184,9.424777960778325
3185,9.424777960747198
3186,9.424777960887505
3187,9.424777960856378
3188,9.42477796082525
3189,9.424777960794122
3190,9.424777960762993
3191,9.424777960731864
3192,9.424777960872172
3193,9.424777960841045
3194,9.424777960809916
3195,9.424777960778789
3196,9.42477796074766
3197,9.424777960887967
3198,9.424777960856838
3199,9.424777960825711
3200,9.424777960794584
3201,9.424777960763455
3202,9.424777960732326
3203,9.424777960872634
3204,9.424777960841507
3205,9.424777960810378
3206,9.42477796077925
3207,9.424777960748122
3208,9.42477796088843
3209,9.4247779608573
3210,9.424777960826173
3211,9.424777960795044
3212,9.424777960763917
3213,9.424777960732788
3214,9.424777960873097
3215,9.424777960841967
3216,9.42477796081084
3217,9.42477796077971
3218,9.424777960748584
3219,9.42477796088889
3220,9.424777960857764
3221,9.424777960826635
3222,9.424777960795508
3223,9.424777960764379
3224,9.42477796073325
3225,9.424777960873557
3226,9.42477796084243
3227,9.424777960811301
3228,9.424777960780174
3229,9.424777960749045
3230,9.424777960889353
3231,9.424777960858224
3232,9.424777960827097
3233,9.42477796079597
3234,9.42477796076484
3235,9.424777960733712
3236,9.42477796087402
3237,9.424777960842892
3238,9.424777960811763
3239,9.424777960780636
3240,9.424777960749507
3241,9.424777960889815
3242,9.424777960858686
3243,9.424777960827559
3244,9.42477796079643
3245,9.4247779607653
3246,9.424777960734174
3247,9.424777960874483
3248,9.424777960843352
3249,9.424777960812225
3250,9.424777960781096
3251,9.424777960749969
3252,9.424777960890276
3253,9.42477796085915
3254,9.424777960828019
3255,9.424777960796892
3256,9.424777960765764
3257,9.424777960734636
3258,9.424777960874943
3259,9.424777960843816
3260,9.424777960812687
3261,9.42477796078156
3262,9.424777960750431
3263,9.424777960890738
3264,9.42477796085961
3265,9.424777960828482
3266,9.424777960797355
3267,9.424777960766226
3268,9.424777960735097
3269,9.424777960875405
3270,9.424777960844278
3271,9.424777960813149
3272,9.424777960782022
3273,9.424777960750893
3274,9.4247779608912
3275,9.424777960860071
3276,9.424777960828944
3277,9.424777960797815
3278,9.424777960766686
3279,9.42477796073556
